# build-tree --verbose=1 --max-leaves=2500 --cluster-thresh=-1 exp/tri2/treeacc data/lang/phones/roots.int exp/tri2/questions.qst data/lang/topo exp/tri2/tree 
# Started at Mon Apr 29 16:37:12 AEST 2019
#
build-tree --verbose=1 --max-leaves=2500 --cluster-thresh=-1 exp/tri2/treeacc data/lang/phones/roots.int exp/tri2/questions.qst data/lang/topo exp/tri2/tree 
LOG (build-tree[5.5.294-06484]:main():build-tree.cc:104) Number of separate statistics is 29877
LOG (build-tree[5.5.294-06484]:BuildTree():build-tree.cc:161) BuildTree: before building trees, map has 48 leaves.
VLOG[1] (build-tree[5.5.294-06484]:main():build-tree.cc:143) For pdf-id 1086, low count 62
VLOG[1] (build-tree[5.5.294-06484]:main():build-tree.cc:143) For pdf-id 1093, low count 40
VLOG[1] (build-tree[5.5.294-06484]:main():build-tree.cc:143) For pdf-id 1097, low count 96
VLOG[1] (build-tree[5.5.294-06484]:main():build-tree.cc:143) For pdf-id 1104, low count 32
VLOG[1] (build-tree[5.5.294-06484]:main():build-tree.cc:143) For pdf-id 1109, low count 86
VLOG[1] (build-tree[5.5.294-06484]:main():build-tree.cc:143) For pdf-id 1112, low count 8
VLOG[1] (build-tree[5.5.294-06484]:main():build-tree.cc:143) For pdf-id 1115, low count 18
VLOG[1] (build-tree[5.5.294-06484]:main():build-tree.cc:143) For pdf-id 1125, low count 80
VLOG[1] (build-tree[5.5.294-06484]:main():build-tree.cc:143) For pdf-id 1139, low count 53
VLOG[1] (build-tree[5.5.294-06484]:main():build-tree.cc:143) For pdf-id 1140, low count 51
VLOG[1] (build-tree[5.5.294-06484]:main():build-tree.cc:143) For pdf-id 1142, low count 35
VLOG[1] (build-tree[5.5.294-06484]:main():build-tree.cc:143) For pdf-id 1143, low count 57
VLOG[1] (build-tree[5.5.294-06484]:main():build-tree.cc:143) For pdf-id 1146, low count 80
VLOG[1] (build-tree[5.5.294-06484]:main():build-tree.cc:143) For pdf-id 1147, low count 60
VLOG[1] (build-tree[5.5.294-06484]:main():build-tree.cc:143) For pdf-id 1161, low count 48
VLOG[1] (build-tree[5.5.294-06484]:main():build-tree.cc:143) For pdf-id 1163, low count 52
VLOG[1] (build-tree[5.5.294-06484]:main():build-tree.cc:143) For pdf-id 1165, low count 62
VLOG[1] (build-tree[5.5.294-06484]:main():build-tree.cc:143) For pdf-id 1168, low count 7
VLOG[1] (build-tree[5.5.294-06484]:main():build-tree.cc:143) For pdf-id 1169, low count 49
VLOG[1] (build-tree[5.5.294-06484]:main():build-tree.cc:143) For pdf-id 1170, low count 10
VLOG[1] (build-tree[5.5.294-06484]:main():build-tree.cc:143) For pdf-id 1176, low count 75
VLOG[1] (build-tree[5.5.294-06484]:main():build-tree.cc:143) For pdf-id 1177, low count 98
VLOG[1] (build-tree[5.5.294-06484]:main():build-tree.cc:143) For pdf-id 1179, low count 85
VLOG[1] (build-tree[5.5.294-06484]:main():build-tree.cc:143) For pdf-id 1184, low count 89
VLOG[1] (build-tree[5.5.294-06484]:main():build-tree.cc:143) For pdf-id 1194, low count 99
VLOG[1] (build-tree[5.5.294-06484]:main():build-tree.cc:143) For pdf-id 1196, low count 46
VLOG[1] (build-tree[5.5.294-06484]:main():build-tree.cc:143) For pdf-id 1198, low count 27
VLOG[1] (build-tree[5.5.294-06484]:main():build-tree.cc:143) For pdf-id 1199, low count 26
VLOG[1] (build-tree[5.5.294-06484]:main():build-tree.cc:143) For pdf-id 1201, low count 15
VLOG[1] (build-tree[5.5.294-06484]:main():build-tree.cc:143) For pdf-id 1212, low count 62
VLOG[1] (build-tree[5.5.294-06484]:main():build-tree.cc:143) For pdf-id 1213, low count 83
VLOG[1] (build-tree[5.5.294-06484]:main():build-tree.cc:143) For pdf-id 1220, low count 21
VLOG[1] (build-tree[5.5.294-06484]:main():build-tree.cc:143) For pdf-id 1221, low count 87
VLOG[1] (build-tree[5.5.294-06484]:main():build-tree.cc:143) For pdf-id 1249, low count 98
VLOG[1] (build-tree[5.5.294-06484]:main():build-tree.cc:143) For pdf-id 1251, low count 52
VLOG[1] (build-tree[5.5.294-06484]:main():build-tree.cc:143) For pdf-id 1260, low count 11
VLOG[1] (build-tree[5.5.294-06484]:main():build-tree.cc:143) For pdf-id 1264, low count 94
VLOG[1] (build-tree[5.5.294-06484]:main():build-tree.cc:143) For pdf-id 1279, low count 87
VLOG[1] (build-tree[5.5.294-06484]:main():build-tree.cc:143) For pdf-id 1287, low count 14
VLOG[1] (build-tree[5.5.294-06484]:main():build-tree.cc:143) For pdf-id 1291, low count 23
VLOG[1] (build-tree[5.5.294-06484]:main():build-tree.cc:143) For pdf-id 1295, low count 57
LOG (build-tree[5.5.294-06484]:main():build-tree.cc:189) Wrote tree
# Accounting: time=1 threads=1
# Ended (code 0) at Mon Apr 29 16:37:13 AEST 2019, elapsed time 1 seconds
